emp_no,first_name,last_name,title,from_date,salary
215104,Giap,Guting,Senior Staff,1999-03-10,64016
461094,Sumant,Cardazo,Staff,1999-03-10,40521
19708,Ortrud,Biros,Staff,1999-03-10,49169
82961,Kendra,McClure,Staff,1999-03-10,40000
294784,Pranjal,Wegerle,Engineer,1999-03-10,53007
51163,Bilhanan,Strehl,Senior Staff,1999-03-10,78095
99182,Jaques,Fontan,Engineer,1999-03-10,57476
494885,Demin,Eterovic,Senior Staff,1999-03-10,79216
447017,Ramachenga,Vecchi,Senior Engineer,1999-03-10,41845
292831,Subhankar,Ananiadou,Engineer,1999-03-10,40000
218883,Yongqiao,Erie,Staff,1999-03-10,70125
436073,Pranjal,Lyonns,Senior Engineer,1999-03-09,40000
40484,Aria,Chiodo,Senior Engineer,1999-03-09,40000
289532,Frederique,Veevers,Senior Engineer,1999-03-09,44103
220442,Shuzo,Improta,Senior Staff,1999-03-09,46348
20534,Rosita,Kalloufi,Senior Staff,1999-03-09,47183
405072,Remmert,Schlenzig,Senior Engineer,1999-03-09,56146
47770,Conrado,Sridhar,Senior Staff,1999-03-09,73885
54968,Rafael,Bondorf,Senior Engineer,1999-03-09,57681
214496,Gunilla,Halevi,Staff,1999-03-08,59471
97886,Mario,Chartres,Assistant Engineer,1999-03-08,40000
60902,Dekang,Lung,Engineer,1999-03-08,40000
262505,Shahab,Peris,Senior Engineer,1999-03-08,47541
464089,Fox,Sommer,Senior Staff,1999-03-07,49246
421956,Kotesh,Hedayat,Senior Staff,1999-03-07,76971
467096,Luerbio,Muchinsky,Senior Engineer,1999-03-07,40000
223788,Jinya,Olivero,Senior Engineer,1999-03-07,50891
413184,Moon,Asmuth,Senior Staff,1999-03-07,77938
60453,Larisa,Gammage,Senior Staff,1999-03-07,64242
108048,Zhenhua,Dredge,Staff,1999-03-07,70099
461778,Chanjung,Vasanthakumar,Senior Staff,1999-03-06,73073
269041,Yahiko,Picaronny,Assistant Engineer,1999-03-06,60384
296361,Yonghoan,Broomell,Senior Engineer,1999-03-06,57416
64855,Elrique,Hiltgen,Engineer,1999-03-06,50041
21251,Fatemeh,Riexinger,Senior Engineer,1999-03-06,55174
410061,Bouchung,Chinin,Senior Engineer,1999-03-06,49501
278715,Amstein,Schaft,Engineer,1999-03-06,58499
102052,Shaunak,Krychniak,Senior Staff,1999-03-06,40281
497460,Mani,Jakobus,Senior Engineer,1999-03-06,40000
234809,Jacqueline,Baalen,Staff,1999-03-05,43823
428064,Brigham,Larfeldt,Staff,1999-03-05,40000
416469,Kristina,Negoita,Staff,1999-03-05,73477
410824,Satosi,Warwick,Senior Staff,1999-03-05,103671
460876,Vidar,Aingworth,Senior Engineer,1999-03-05,40000
277361,Cedric,Nilsson,Senior Engineer,1999-03-05,40000
418766,Mana,Viele,Senior Engineer,1999-03-05,53838
459390,Remzi,Usdin,Senior Staff,1999-03-05,60329
267851,Visit,Stasinski,Technique Leader,1999-03-05,40000
52002,Parviz,Stamatiou,Senior Engineer,1999-03-05,51639
12413,Hugh,Gadepally,Senior Engineer,1999-03-04,53179
83753,Sachar,Liedekerke,Engineer,1999-03-04,57139
407039,Juichirou,Chachaty,Senior Staff,1999-03-04,40000
462403,Kensei,Segond,Senior Engineer,1999-03-04,40000
455818,Rosita,Validov,Engineer,1999-03-04,56729
72284,Radhakrishnan,Mondadori,Staff,1999-03-04,40000
44994,Godehard,Cappelletti,Engineer,1999-03-04,40000
467333,Mark,Hanabata,Senior Engineer,1999-03-04,51535
475946,Ulf,Marsiglia,Senior Engineer,1999-03-04,54582
209717,Thanasis,Mellouli,Engineer,1999-03-04,40000
466468,Irena,Granlund,Staff,1999-03-04,78859
13182,Kokou,Rodite,Engineer,1999-03-03,46832
477461,Kamran,Thiran,Senior Engineer,1999-03-03,46404
66434,Martins,Mungall,Engineer,1999-03-03,40000
75042,Rance,Negoita,Staff,1999-03-03,64290
472692,IEEE,Danecki,Senior Staff,1999-03-03,57974
55068,Kyoichi,Wielonsky,Assistant Engineer,1999-03-03,63460
206952,Jeanna,Kadhim,Senior Engineer,1999-03-02,50622
233354,Mingzeng,Bernick,Senior Engineer,1999-03-02,40000
465651,Tesuro,Ramamoorthy,Engineer,1999-03-02,40000
203258,Shaw,Garigliano,Engineer,1999-03-02,46816
15739,Poorav,Bahr,Engineer,1999-03-02,54605
47841,Aria,Benveniste,Staff,1999-03-02,40000
294283,Gita,Yurov,Senior Staff,1999-03-02,52781
212413,Sanjiv,Limongiello,Staff,1999-03-02,74133
51526,Debaprosad,Rassart,Staff,1999-03-01,64195
21157,Jouko,Demos,Senior Engineer,1999-03-01,40000
436484,Florina,Dehkordi,Staff,1999-03-01,43765
299061,Margareta,Krogh,Senior Engineer,1999-03-01,40000
423243,Gill,Lammel,Staff,1999-03-01,51345
465446,Jaihie,Soicher,Senior Staff,1999-03-01,59393
39140,Shai,Terkki,Senior Staff,1999-03-01,44553
264731,Hitofumi,Kriebel,Engineer,1999-03-01,54517
459877,Shem,Demir,Senior Staff,1999-03-01,54590
286110,Khedija,Bazelow,Engineer,1999-02-28,45736
286363,Brigham,Tsukuda,Senior Engineer,1999-02-28,41850
86608,Honglan,Shigei,Staff,1999-02-28,46653
59931,Suzette,Sewelson,Staff,1999-02-28,77639
446350,Marl,Zolotykh,Engineer,1999-02-28,53082
467497,Phillip,Schach,Engineer,1999-02-28,46726
468764,Gor,Ramsak,Senior Engineer,1999-02-28,41393
59390,Patricio,Greibach,Staff,1999-02-28,59022
41319,Mototsugu,Unni,Engineer,1999-02-28,62785
475377,Xinyu,Dayana,Senior Engineer,1999-02-28,48367
108168,Haldon,Remmers,Senior Engineer,1999-02-27,61416
432554,Mana,Yemenis,Staff,1999-02-27,75363
456688,Petter,Apsitis,Senior Engineer,1999-02-27,40000
298802,Shan,Muchinsky,Senior Staff,1999-02-27,96892
77869,Masamitsu,Swick,Senior Engineer,1999-02-27,40000
224322,Saddek,Feldmann,Technique Leader,1999-02-27,53354
271699,Macha,Kadhim,Staff,1999-02-27,56570
272976,Augustine,Hiraishi,Staff,1999-02-26,50778
53140,Xiong,Swick,Senior Staff,1999-02-26,52329
24682,Nigel,Ginesta,Staff,1999-02-26,40000
280117,Janalee,Stanger,Senior Engineer,1999-02-26,46797
299601,Keung,Hanabata,Staff,1999-02-26,52868
287613,Navid,Magalhaes,Senior Staff,1999-02-26,71012
61124,Nechama,Waymire,Senior Staff,1999-02-26,96529
268655,Yahiko,Mandell,Engineer,1999-02-26,40000
57513,Zorica,Merli,Senior Engineer,1999-02-26,40000
403314,Zhensheng,Delaune,Senior Staff,1999-02-26,62544
451665,Jingling,Berstel,Staff,1999-02-25,40000
465392,Laurentiu,Ruemmler,Senior Staff,1999-02-25,67680
435980,Toney,Rando,Senior Staff,1999-02-25,76720
262511,Fatemeh,Jansen,Engineer,1999-02-25,44780
103575,Ugo,Verhaegen,Senior Staff,1999-02-25,60804
69493,Odoardo,Greibach,Engineer,1999-02-25,63607
420801,Khosrow,Speek,Senior Staff,1999-02-24,65862
481652,Roddy,Debuse,Senior Engineer,1999-02-24,59516
81129,Magy,Bade,Engineer,1999-02-24,40265
476282,Ohad,Mullainathan,Senior Engineer,1999-02-24,71147
225480,Sorina,Gimarc,Senior Staff,1999-02-24,66471
432516,Arlette,Karcich,Senior Staff,1999-02-24,40000
29952,Jianhao,Kusakari,Engineer,1999-02-24,40000
429128,Uno,Range,Staff,1999-02-24,70236
463806,Freyja,Borstler,Engineer,1999-02-24,51940
12775,Mariangiola,Berendt,Engineer,1999-02-24,69805
485709,Maris,Peternell,Senior Staff,1999-02-24,40000
437166,Gennady,Ariola,Senior Engineer,1999-02-24,66763
243013,Yuqun,Peron,Senior Engineer,1999-02-24,46032
264662,Zhonghui,Yetim,Senior Engineer,1999-02-23,46982
452472,Sreenivas,Zaiane,Engineer,1999-02-23,78503
102320,Bangqing,Sichman,Senior Engineer,1999-02-23,40000
433042,Vatsa,Decleir,Senior Staff,1999-02-23,40000
466226,Gianluca,Talmor,Engineer,1999-02-23,40000
213735,Jungsoon,Rosaz,Senior Staff,1999-02-23,40000
434234,Younwoo,Rothenberg,Staff,1999-02-23,86267
499566,Djelloul,Deverell,Engineer,1999-02-22,65839
232638,Morrie,Morris,Senior Engineer,1999-02-22,46402
284657,Ipke,Chaudhury,Senior Staff,1999-02-22,82104
480463,Mokhtar,Slaats,Senior Engineer,1999-02-22,66127
290890,Margareta,Vitiello,Senior Staff,1999-02-22,81714
99544,Irene,Petersohn,Engineer,1999-02-22,40000
412732,Goetz,Marquardt,Senior Staff,1999-02-22,64271
425894,Miomir,Plessier,Engineer,1999-02-21,52826
499539,Palash,Puoti,Senior Engineer,1999-02-21,40000
423344,Tse,Brobst,Engineer,1999-02-21,40999
253657,Mrinalini,Selvestrel,Engineer,1999-02-21,67519
102922,Kasidit,Nitsche,Technique Leader,1999-02-21,53178
255422,Xinan,Przulj,Senior Staff,1999-02-21,50283
443710,Margo,Stille,Engineer,1999-02-21,58129
227448,Steve,Puppo,Engineer,1999-02-20,58875
216193,Arne,Rosen,Staff,1999-02-20,46439
81620,Udaiprakash,Takkinen,Senior Engineer,1999-02-20,40000
30466,Sumant,Giaccio,Senior Staff,1999-02-20,78285
56219,Tonny,Michaeli,Engineer,1999-02-20,40000
450133,Masanao,Preusig,Staff,1999-02-20,55074
200511,Duke,Gilg,Staff,1999-02-20,70017
224582,Xudong,Ruemmler,Engineer,1999-02-20,46302
37245,Along,Gyimothy,Senior Staff,1999-02-19,74284
281586,Akeel,Jiang,Engineer,1999-02-19,40000
468160,Remko,Fendler,Senior Engineer,1999-02-19,40000
204540,Lene,Wroclawski,Senior Staff,1999-02-19,66456
472920,Shuichi,Cronin,Senior Staff,1999-02-19,40000
230545,Bokyung,Baba,Senior Staff,1999-02-19,53459
13179,Moty,Janocha,Staff,1999-02-19,90233
433848,Arun,Hanratty,Senior Engineer,1999-02-18,42940
90867,Kristin,Parfitt,Senior Engineer,1999-02-18,79975
92513,Honesty,Asrin,Senior Engineer,1999-02-18,55687
34941,Susanne,Heering,Staff,1999-02-18,85526
453652,Shaw,Baba,Senior Engineer,1999-02-17,54381
215326,Danae,Furudate,Staff,1999-02-17,58948
49710,Goetz,Herber,Engineer,1999-02-17,40000
233071,LiMin,Crouzet,Engineer,1999-02-17,47283
483083,Oldrich,Gente,Staff,1999-02-17,57301
284081,Deniz,Kampfer,Staff,1999-02-17,78101
24460,Yinghua,Lanphier,Senior Staff,1999-02-17,69794
426388,Yishai,Berstel,Staff,1999-02-17,40000
227695,Saeed,DasSarma,Staff,1999-02-17,48860
488149,Shawna,Krichel,Engineer,1999-02-17,65572
107293,Haldon,Ballarin,Staff,1999-02-16,91575
203856,Angel,Hiroyama,Senior Staff,1999-02-16,40000
485359,Francoise,Milicia,Senior Staff,1999-02-16,40000
256993,Martijn,Laurillard,Engineer,1999-02-16,58729
447985,Sedat,Alencar,Senior Engineer,1999-02-16,60459
454479,Hitomi,Cromarty,Senior Staff,1999-02-16,40000
210336,Noritoshi,Pero,Engineer,1999-02-16,40268
294267,Shietung,Kawashimo,Senior Staff,1999-02-16,49286
76759,Zvonko,Hammerschmidt,Staff,1999-02-16,78279
99272,Yuriy,Birge,Staff,1999-02-16,61261
203436,Shushma,Usdin,Senior Engineer,1999-02-15,40804
12099,Nobuyoshi,Kuzuoka,Senior Staff,1999-02-15,104610
23692,Aris,Merey,Senior Engineer,1999-02-15,43618
461562,Shimshon,Ducloy,Staff,1999-02-15,67196
417436,Avishai,Quittner,Senior Engineer,1999-02-15,68157
255092,Jenwei,Sinicrope,Senior Staff,1999-02-14,47626
200645,Chuanyi,Guardalben,Staff,1999-02-14,41267
482994,Miyeon,Garrabrants,Engineer,1999-02-14,40000
63611,Lorien,Lorcy,Staff,1999-02-14,42836
471391,Janche,Ghandeharizadeh,Senior Engineer,1999-02-14,40815
222213,Salvador,Wielonsky,Senior Engineer,1999-02-14,72784
471136,Arvind,Birch,Engineer,1999-02-13,55526
19839,Tadahiro,Hempstead,Senior Engineer,1999-02-13,40424
493739,Xinglin,Kroha,Engineer,1999-02-13,40000
269133,Janche,Krychniak,Senior Engineer,1999-02-13,40000
292737,Lillian,Pellegrinelli,Engineer,1999-02-13,40000
283230,Radhia,Krupka,Senior Staff,1999-02-13,60006
479627,Gonzalo,Schaad,Senior Engineer,1999-02-13,42087
28146,Niteen,Azadmanesh,Engineer,1999-02-12,65417
277358,Sahrah,Brizzi,Senior Engineer,1999-02-12,40000
261856,Domenico,Gente,Staff,1999-02-12,69634
10442,Volkmar,Unno,Senior Staff,1999-02-12,46005
43044,Masako,Gustavson,Technique Leader,1999-02-12,58333
464386,Radhakrishnan,Koblick,Senior Staff,1999-02-12,40000
280934,Gritta,Gils,Senior Engineer,1999-02-11,74345
87336,Arco,Dusink,Senior Staff,1999-02-11,58169
272538,Masoud,Hiroyama,Staff,1999-02-11,87279
219870,Leif,Kushner,Engineer,1999-02-11,61421
415615,Elvia,Bisiani,Engineer,1999-02-10,40000
213271,Djenana,Acton,Senior Staff,1999-02-10,72791
421180,Pranay,Lindenbaum,Senior Staff,1999-02-10,96054
18242,Shichao,Demian,Senior Engineer,1999-02-10,62461
297178,Chenyi,Vural,Senior Engineer,1999-02-10,40000
474684,Chinhyun,Klyachko,Staff,1999-02-10,122726
61490,Shigehiro,Dayana,Senior Staff,1999-02-10,40000
29559,Shin,Edelhoff,Engineer,1999-02-10,56698
70982,Rasikan,Kamber,Engineer,1999-02-09,40000
459692,Kyoichi,Flasterstein,Staff,1999-02-09,71777
262323,Sugwoo,Rodiger,Senior Engineer,1999-02-09,40000
480020,Prodip,Gips,Senior Staff,1999-02-09,40000
231338,Ennio,Straney,Engineer,1999-02-09,40000
104549,Chaoyi,Sabnani,Assistant Engineer,1999-02-09,53559
297717,Nahid,Karnin,Senior Staff,1999-02-09,64816
418788,Boguslaw,Wolniewicz,Staff,1999-02-08,40000
406960,Janalee,Wrigley,Senior Engineer,1999-02-08,40000
487580,Guiseppe,Gerteisen,Senior Engineer,1999-02-08,40000
296432,Atreyi,Brendel,Staff,1999-02-08,64959
73621,Gadiel,Imataki,Senior Staff,1999-02-08,51256
203171,Marla,Angiulli,Senior Staff,1999-02-08,83906
299417,Jaideep,Reghbati,Senior Staff,1999-02-08,40000
496665,Nevin,Kieras,Engineer,1999-02-08,56716
418429,Zissis,Litvinov,Senior Engineer,1999-02-08,42730
212806,Keiichiro,Papadias,Senior Staff,1999-02-07,40000
436074,Jessie,Morrow,Senior Engineer,1999-02-07,65240
45859,Christfried,Matheson,Engineer,1999-02-07,40000
11906,Hideo,Boguraev,Engineer,1999-02-07,81324
70535,Dante,Speel,Staff,1999-02-07,66634
481670,Suvo,Bodoff,Engineer,1999-02-07,46571
65390,Dayanand,Bail,Engineer,1999-02-06,46759
100531,Toshiko,Kranzdorf,Senior Engineer,1999-02-06,44836
430999,Khatoun,Ranon,Senior Staff,1999-02-06,40000
461979,Fayez,Mandelberg,Senior Engineer,1999-02-06,55906
240418,Behnaam,Solares,Technique Leader,1999-02-06,40000
246677,Marlo,Stellhorn,Staff,1999-02-06,60645
33588,Avishai,Baja,Staff,1999-02-06,42222
225942,Mart,Sabnani,Engineer,1999-02-06,40000
54110,Subir,Rotem,Staff,1999-02-05,75117
440259,Changho,Farris,Staff,1999-02-05,87914
296677,Rafael,Perng,Engineer,1999-02-05,40000
57397,Xiaocheng,Hmelo,Senior Staff,1999-02-05,69434
418339,Mamdouh,Wendorf,Senior Engineer,1999-02-05,40000
499080,Dharmaraja,Marciano,Engineer,1999-02-05,40080
109155,Serenella,Gill,Engineer,1999-02-04,70310
498812,Annemarie,Lalonde,Senior Staff,1999-02-04,40000
433433,Shem,Koprowski,Staff,1999-02-04,43761
228960,Eberhardt,Halevi,Staff,1999-02-04,63087
493084,Tua,Rodite,Senior Engineer,1999-02-04,40000
480809,Shalesh,Borovoy,Senior Staff,1999-02-04,45441
405934,Xiaoqiu,Soloway,Senior Engineer,1999-02-04,47547
227714,Luigi,Peternell,Staff,1999-02-04,44854
497559,Tremaine,Straney,Senior Engineer,1999-02-04,52153
483151,Zhensheng,Clemencon,Engineer,1999-02-04,40046
409274,Jacqueline,Carrera,Staff,1999-02-03,88329
96433,Mantis,Vecchio,Engineer,1999-02-03,45865
47438,Dayanand,Mandell,Staff,1999-02-03,84984
36048,Isaac,Marrakchi,Senior Engineer,1999-02-03,46526
259898,Lakshmi,Angel,Engineer,1999-02-03,55327
212490,Caolyn,Cullers,Engineer,1999-02-03,40000
466408,Tremaine,Fritzsche,Senior Staff,1999-02-03,40000
239979,Radhia,Radwan,Senior Staff,1999-02-03,54720
443156,Hinrich,Wixon,Staff,1999-02-02,59673
410799,Paddy,Bernick,Staff,1999-02-02,40000
19640,Tonny,Francisci,Engineer,1999-02-02,71369
477584,Honesty,Mateescu,Staff,1999-02-02,40000
53661,Kaijung,Wixon,Senior Staff,1999-02-02,62691
74046,Jungsoon,Birta,Senior Engineer,1999-02-02,55534
96617,Shirish,Peak,Senior Staff,1999-02-02,86569
420032,Frederique,Godskesen,Engineer,1999-02-01,40000
473519,Douadi,Sifakis,Staff,1999-02-01,40000
457103,Shaunak,Khasidashvili,Senior Staff,1999-02-01,40000
207960,Aron,Uludag,Staff,1999-02-01,76762
429221,Alain,Zykh,Technique Leader,1999-02-01,40000
204594,Elvis,Onuegbe,Engineer,1999-02-01,40000
294048,Uma,Picht,Engineer,1999-02-01,40000
492561,Mantis,Wielonsky,Senior Engineer,1999-02-01,47614
15386,Genki,Sambasivam,Staff,1999-02-01,77209
229368,Chuanti,Marrevee,Senior Staff,1999-02-01,80782
84502,Murthy,Tomescu,Engineer,1999-02-01,52094
410594,Yannik,Stille,Staff,1999-02-01,56702
83408,Brewster,Pettey,Senior Engineer,1999-01-31,53477
449075,Aran,Lund,Senior Engineer,1999-01-31,63411
85219,Anyuan,Zaiane,Senior Engineer,1999-01-31,40000
495522,Leif,Choobineh,Senior Staff,1999-01-31,40000
258568,Susumu,Masada,Senior Engineer,1999-01-31,50486
473038,Radhika,Furudate,Engineer,1999-01-31,40000
11207,Saeed,Gips,Engineer,1999-01-31,49728
105564,Jaihie,Parhami,Senior Engineer,1999-01-31,40000
483858,Randy,Papadias,Staff,1999-01-31,51289
281439,Tzu,Radivojevic,Senior Engineer,1999-01-30,41894
288552,Xianlong,Swist,Senior Staff,1999-01-30,58125
456633,Paloma,Portugali,Senior Staff,1999-01-30,40000
231563,Khosrow,Rijckaert,Staff,1999-01-30,54532
79089,Baocai,Pusterhofer,Senior Staff,1999-01-30,46273
271579,Mechthild,Luan,Engineer,1999-01-30,55010
284669,Genevieve,Tagansky,Engineer,1999-01-30,59539
423607,Deborah,Suwa,Senior Staff,1999-01-29,41922
232313,Raimond,Schiettecatte,Senior Staff,1999-01-29,80850
77060,Menkae,Kleiser,Engineer,1999-01-29,40000
21987,Dipankar,Fontet,Staff,1999-01-28,56799
298592,Jiann,Bakhtari,Engineer,1999-01-28,40000
214965,Toshiki,Zeleznik,Engineer,1999-01-28,67789
47383,Amabile,Melichar,Senior Staff,1999-01-28,79310
280522,Shigeichiro,Bazelow,Senior Staff,1999-01-28,72491
464866,Sreekrishna,Rikino,Engineer,1999-01-28,63786
249238,Khaled,Lampe,Senior Staff,1999-01-28,47039
495467,Val,Schaaf,Senior Engineer,1999-01-28,40000
32297,Chandrasekaran,Loncour,Senior Engineer,1999-01-28,54438
287696,Jouko,Eiter,Staff,1999-01-28,40000
493857,Alagu,Ecklund,Senior Staff,1999-01-28,71398
11527,Alagu,Boyle,Staff,1999-01-28,60212
32174,Mohua,Kaltofen,Engineer,1999-01-27,40000
425692,Prodip,Tomescu,Senior Engineer,1999-01-27,44635
32563,Gritta,Larfeldt,Senior Engineer,1999-01-27,40000
205924,Alain,Ventosa,Senior Engineer,1999-01-27,52775
253634,Sakthirel,Bellone,Technique Leader,1999-01-27,40000
431413,Takahito,Slutz,Technique Leader,1999-01-26,55288
36783,Gro,Bugrara,Staff,1999-01-26,40000
25777,Leucio,Famili,Engineer,1999-01-26,44614
244815,Remko,Streit,Engineer,1999-01-26,40000
215935,Chikako,Anger,Engineer,1999-01-26,51074
425932,Saeed,Piancastelli,Staff,1999-01-26,96942
247984,Gaetan,Srimani,Senior Staff,1999-01-26,40000
248084,Noritoshi,Renear,Engineer,1999-01-26,60370
460302,Valeri,Bakhtari,Senior Staff,1999-01-25,40000
419342,Shakhar,Loncour,Engineer,1999-01-25,55470
21109,Lech,Chenoweth,Senior Engineer,1999-01-25,56522
412479,Bangqing,Talmon,Senior Engineer,1999-01-25,40000
82895,Ramya,Peck,Senior Engineer,1999-01-25,51110
284152,Katsuyuki,Acton,Senior Engineer,1999-01-25,58604
471768,Rutger,Cannard,Engineer,1999-01-25,40000
498254,Remko,Jeansoulin,Engineer,1999-01-25,40000
53684,Gou,Greenaway,Senior Staff,1999-01-25,76914
424262,Krassimir,Trelles,Senior Staff,1999-01-25,40000
217200,Xinyu,Hutter,Senior Engineer,1999-01-24,45790
231570,Dietrich,Vecchi,Staff,1999-01-24,56007
37454,KayLiang,Bernardeschi,Staff,1999-01-24,73239
94589,Sibyl,Heusch,Technique Leader,1999-01-24,40000
48809,Masami,Farrow,Engineer,1999-01-24,45564
39875,Jaideep,Magliocco,Staff,1999-01-24,40000
477833,Arup,Luce,Senior Engineer,1999-01-24,40000
253896,Mayuri,Akiyama,Senior Staff,1999-01-23,84103
50111,Angel,Rosin,Senior Staff,1999-01-23,40000
229155,Gino,Glowinski,Staff,1999-01-23,44603
408172,Rosli,Staudhammer,Engineer,1999-01-23,40000
481109,Renee,Rosaz,Senior Engineer,1999-01-23,51999
78832,Sumali,Hagimont,Engineer,1999-01-23,42913
277788,Zijian,Syang,Engineer,1999-01-23,40000
251154,Zdislav,Picel,Technique Leader,1999-01-23,40000
102105,Hironobu,Schwartzbauer,Senior Staff,1999-01-22,45137
479651,Lena,Roohalamini,Senior Staff,1999-01-22,65730
483114,Fumiyo,Douceur,Staff,1999-01-22,46577
31305,Nadjib,Luiz,Engineer,1999-01-22,40000
257825,Changho,Strandh,Engineer,1999-01-22,40000
425794,Chinhyun,Zucker,Staff,1999-01-22,40000
414544,Bowen,Alvarado,Engineer,1999-01-21,40000
259216,Angus,Rindone,Senior Engineer,1999-01-21,40000
209777,Ravishankar,Condotta,Engineer,1999-01-21,43700
274427,Guther,Akaboshi,Senior Staff,1999-01-21,67320
274935,Christoper,Cannane,Staff,1999-01-21,40000
96449,Kayoko,Petersohn,Senior Engineer,1999-01-21,40000
74950,Weidon,Trelles,Technique Leader,1999-01-20,40000
240988,Weidon,Flasterstein,Senior Engineer,1999-01-20,52688
273762,Masoud,Schaap,Engineer,1999-01-20,40000
57949,Oldrich,Pezzoli,Staff,1999-01-20,70731
222709,Teruyuki,Wossner,Staff,1999-01-20,65008
64477,Boaz,Belinskaya,Engineer,1999-01-20,40000
453952,Constantino,Callaway,Staff,1999-01-20,62142
407737,Mingzeng,Mundy,Senior Engineer,1999-01-20,61330
281058,Miomir,Bressoud,Assistant Engineer,1999-01-19,40000
448440,Idoia,Bala,Senior Staff,1999-01-19,62806
474755,Christ,Varker,Assistant Engineer,1999-01-19,40000
64774,Marsal,Kroft,Staff,1999-01-19,40000
46864,Ferdinand,Sooriamurthi,Senior Staff,1999-01-19,82282
249802,Rasiah,Pearson,Engineer,1999-01-18,46619
251801,IEEE,Milicic,Senior Staff,1999-01-18,40000
480175,Elrique,Schmiedel,Engineer,1999-01-18,54121
420346,Chikako,Gihr,Staff,1999-01-17,56919
89608,Susanne,Niizuma,Senior Staff,1999-01-17,40000
457859,Yaghout,Beausoleil,Senior Engineer,1999-01-17,45298
251324,Yaghout,Schiettecatte,Senior Staff,1999-01-17,64611
209751,Cristinel,Rosch,Senior Engineer,1999-01-17,40000
106838,Hatem,Luke,Senior Staff,1999-01-17,60711
57115,Nirmal,Zobel,Engineer,1999-01-17,60760
441191,Subir,Quittner,Technique Leader,1999-01-16,40000
100172,Selwyn,Kranzdorf,Senior Staff,1999-01-16,59207
105095,Steen,Leppanen,Senior Engineer,1999-01-16,45472
47142,Deborah,Eldridge,Senior Staff,1999-01-16,51070
242289,Sakthirel,Wixon,Senior Engineer,1999-01-16,40000
222242,Michaela,Baer,Senior Staff,1999-01-16,44636
270988,Basant,Binding,Senior Engineer,1999-01-15,43818
479736,Kousuke,Morrin,Staff,1999-01-15,64601
34690,Beshir,Litzkow,Senior Engineer,1999-01-15,75200
496961,Yifei,Porotnikoff,Staff,1999-01-15,40000
202437,Barna,Schaar,Senior Staff,1999-01-15,61784
10623,Aleksander,Danlos,Senior Engineer,1999-01-15,60268
212567,Marjo,Veeraraghavan,Senior Engineer,1999-01-15,40000
464725,Sedat,Peac,Senior Engineer,1999-01-14,71272
420712,Josyula,Plump,Senior Engineer,1999-01-14,40000
282446,Freyja,Kinley,Engineer,1999-01-14,40000
35331,Basim,Ghazalie,Senior Engineer,1999-01-14,52066
74923,Geoffry,Pepe,Engineer,1999-01-14,50867
487280,Adib,Hitomi,Senior Engineer,1999-01-14,40000
67684,Vincent,Pintelas,Engineer,1999-01-14,40000
449641,Chiranjit,Demizu,Senior Staff,1999-01-14,53593
267425,Saniya,Khalil,Senior Engineer,1999-01-14,56769
